product_id,product_name,category_name,price
535,'Tent','Sports & Outdoors',241.33
707,'Yoga Mat','Sports & Outdoors',75.6
454,'Soccer Ball','Sports & Outdoors',334.71
713,'Skirt','Fashion',88.02
665,'Skirt','Fashion',470.2
395,'Headphones','Electronics',191.02
504,'Vase','Home & Living',240.14
481,'Pillow','Home & Living',354.83
479,'Carpet','Home & Living',276.73
101,'Soccer Ball','Sports & Outdoors',263.16
685,'Notebook','Books & Stationery',410.45
691,'Soccer Ball','Sports & Outdoors',255.9
436,'Yoga Mat','Sports & Outdoors',113.64
317,'Laptop','Electronics',213.16
313,'Pen','Books & Stationery',113.24
506,'T-shirt','Fashion',72.66
816,'Smartwatch','Electronics',81.96
197,'Eraser','Books & Stationery',484.93
557,'Pillow','Home & Living',116.13
110,'Pants','Fashion',416.88
244,'Shirt','Fashion',333.23
554,'Eraser','Books & Stationery',299.39
957,'Laptop','Electronics',266.13
750,'Soccer Ball','Sports & Outdoors',96.94
556,'Tent','Sports & Outdoors',378.67
343,'Tent','Sports & Outdoors',415.49
427,'Pillow','Home & Living',351.84
112,'Notebook','Books & Stationery',298.63
712,'Soccer Ball','Sports & Outdoors',218.49
710,'Headphones','Electronics',303.16
532,'Smartwatch','Electronics',266.04
500,'Vase','Home & Living',187.51
196,'Carpet','Home & Living',217.55
511,'Story Book','Books & Stationery',212.48
606,'Running Shoes','Sports & Outdoors',134.35
226,'Story Book','Books & Stationery',428.95
636,'T-shirt','Fashion',115.08
136,'Soccer Ball','Sports & Outdoors',88.76
260,'Skirt','Fashion',463.67
664,'Pillow','Home & Living',308.42
460,'Tent','Sports & Outdoors',150.37
299,'Skirt','Fashion',225.1
183,'Yoga Mat','Sports & Outdoors',105.43
592,'Basketball','Sports & Outdoors',340.27
292,'T-shirt','Fashion',498.44
753,'Basketball','Sports & Outdoors',263.69
415,'Yoga Mat','Sports & Outdoors',365.81
315,'Blanket','Home & Living',307.12
125,'Headphones','Electronics',95.77
598,'Painting','Home & Living',474.04
465,'Yoga Mat','Sports & Outdoors',350.15
329,'Vase','Home & Living',343.98
538,'Pillow','Home & Living',197.51
667,'Vase','Home & Living',478.17
486,'Blanket','Home & Living',150.77
864,'Smartwatch','Electronics',466.38
128,'Yoga Mat','Sports & Outdoors',99.56
847,'Story Book','Books & Stationery',125.08
983,'Pants','Fashion',419.8
776,'Tablet','Electronics',310.78
797,'Carpet','Home & Living',164.55
263,'Yoga Mat','Sports & Outdoors',204.96
122,'Pen','Books & Stationery',470.43
604,'Skirt','Fashion',488.49
529,'Smartphone','Electronics',340.31
374,'Yoga Mat','Sports & Outdoors',101.7
964,'Yoga Mat','Sports & Outdoors',189.3
447,'Painting','Home & Living',428.62
232,'Basketball','Sports & Outdoors',408.95
804,'Pen','Books & Stationery',106.07
464,'Skirt','Fashion',254.8
438,'Notebook','Books & Stationery',132.98
295,'T-shirt','Fashion',115.58
834,'Notebook','Books & Stationery',137.29
526,'Painting','Home & Living',19.72
519,'Basketball','Sports & Outdoors',292.66
254,'Painting','Home & Living',169.29
815,'Tablet','Electronics',310.7
791,'Dress','Fashion',216.69
909,'Smartphone','Electronics',89.38
939,'Carpet','Home & Living',325.88
257,'Carpet','Home & Living',265.26
576,'Laptop','Electronics',366.61
411,'Laptop','Electronics',91.79
787,'Eraser','Books & Stationery',36.37
512,'Headphones','Electronics',312.87
649,'Blanket','Home & Living',131.22
322,'Basketball','Sports & Outdoors',24
428,'Pen','Books & Stationery',487.74
209,'Shirt','Fashion',96.75
300,'Running Shoes','Sports & Outdoors',266.5
482,'Eraser','Books & Stationery',121.29
346,'Blanket','Home & Living',158.75
347,'Dress','Fashion',150.51
897,'Notebook','Books & Stationery',14.47
738,'Smartwatch','Electronics',193.09
551,'Pants','Fashion',360.32
244,'Pillow','Home & Living',216.9
577,'Yoga Mat','Sports & Outdoors',149.49
829,'T-shirt','Fashion',99.38
480,'Notebook','Books & Stationery',353.23
179,'Smartwatch','Electronics',20.84
333,'Novel','Books & Stationery',124.08
586,'Notebook','Books & Stationery',395.01
101,'Headphones','Electronics',49.31
343,'Smartwatch','Electronics',240.37
162,'Novel','Books & Stationery',69.76
759,'Story Book','Books & Stationery',371.43
299,'Smartwatch','Electronics',336.34
451,'Painting','Home & Living',87.72
846,'Soccer Ball','Sports & Outdoors',134.12
149,'Laptop','Electronics',486.9
648,'Dress','Fashion',296.5
568,'Smartwatch','Electronics',393.9
536,'Laptop','Electronics',87.27
678,'Smartphone','Electronics',184.2
611,'Skirt','Fashion',124.01
840,'Story Book','Books & Stationery',20.46
960,'Tablet','Electronics',356.25
175,'Shirt','Fashion',101.45
359,'Tent','Sports & Outdoors',88.57
970,'Carpet','Home & Living',189.89
928,'T-shirt','Fashion',313.67
471,'Smartwatch','Electronics',411.33
517,'Basketball','Sports & Outdoors',310.39
970,'Smartwatch','Electronics',332.86
761,'Laptop','Electronics',62.46
735,'Pen','Books & Stationery',267.65
734,'Shirt','Fashion',361.74
374,'Novel','Books & Stationery',239.35
639,'Notebook','Books & Stationery',399.18
677,'Smartphone','Electronics',418.88
506,'Smartphone','Electronics',365.33
893,'Shirt','Fashion',316.41
733,'Smartwatch','Electronics',185.4
459,'Laptop','Electronics',398.31
585,'Shirt','Fashion',499.23
883,'Yoga Mat','Sports & Outdoors',423.98
180,'Carpet','Home & Living',127.95
285,'Painting','Home & Living',481.21
132,'Headphones','Electronics',301.92
509,'Headphones','Electronics',492.35
224,'Carpet','Home & Living',260.52
146,'Tablet','Electronics',184.27
646,'Pants','Fashion',135.56
747,'T-shirt','Fashion',364.55
798,'Soccer Ball','Sports & Outdoors',301.66
453,'Novel','Books & Stationery',392.26
408,'Novel','Books & Stationery',436.2
417,'Tablet','Electronics',36.52
292,'Dress','Fashion',256.18
580,'Pen','Books & Stationery',378.89
774,'Vase','Home & Living',82.53
955,'Smartwatch','Electronics',205.6
312,'Pants','Fashion',245.65
881,'Shirt','Fashion',311.84
747,'Vase','Home & Living',168.47
315,'Notebook','Books & Stationery',180.67
471,'Blanket','Home & Living',493.95
107,'Basketball','Sports & Outdoors',225.83
854,'Smartphone','Electronics',372.39
158,'Pillow','Home & Living',178.2
222,'Blanket','Home & Living',372.61
418,'Carpet','Home & Living',246.68
672,'Tablet','Electronics',295.67
517,'Headphones','Electronics',108.34
818,'Smartphone','Electronics',200.44
863,'Pillow','Home & Living',19.35
300,'Soccer Ball','Sports & Outdoors',452.9
128,'Pants','Fashion',255.32
749,'Laptop','Electronics',461.91
149,'T-shirt','Fashion',179.92
703,'Yoga Mat','Sports & Outdoors',407.83
533,'Smartwatch','Electronics',475.07
642,'T-shirt','Fashion',367.65
290,'Skirt','Fashion',127.78
856,'Yoga Mat','Sports & Outdoors',230.09
173,'Basketball','Sports & Outdoors',432.67
106,'Skirt','Fashion',497.89
217,'Dress','Fashion',43.23
385,'Blanket','Home & Living',366.27
329,'Notebook','Books & Stationery',227.07
435,'T-shirt','Fashion',74.46
817,'Carpet','Home & Living',287.85
433,'Headphones','Electronics',48.94
663,'Notebook','Books & Stationery',100.15
910,'Pants','Fashion',25.79
967,'Pants','Fashion',381.31
295,'Eraser','Books & Stationery',250.07
569,'Pen','Books & Stationery',390.35
853,'Vase','Home & Living',309.64
143,'Smartwatch','Electronics',63.56
842,'Shirt','Fashion',273.56
209,'Laptop','Electronics',152.68
368,'Vase','Home & Living',91.58
680,'Basketball','Sports & Outdoors',237.15
937,'Laptop','Electronics',391.58
788,'Vase','Home & Living',22.21
149,'Skirt','Fashion',54.19
133,'T-shirt','Fashion',54.68
236,'Running Shoes','Sports & Outdoors',366.17
898,'Running Shoes','Sports & Outdoors',31.51
848,'Pants','Fashion',435.72
798,'Painting','Home & Living',367.78
319,'Pants','Fashion',11.73
430,'Eraser','Books & Stationery',405.65
426,'Running Shoes','Sports & Outdoors',232.33
557,'Shirt','Fashion',146.28
716,'Laptop','Electronics',82.65
122,'Smartwatch','Electronics',420.63
956,'Tablet','Electronics',496.93
828,'Tent','Sports & Outdoors',395.78
306,'Pillow','Home & Living',55.63
222,'Tablet','Electronics',423.22
568,'Painting','Home & Living',268.26
582,'Smartphone','Electronics',289.97
881,'Yoga Mat','Sports & Outdoors',219.26
729,'Yoga Mat','Sports & Outdoors',464.28
146,'Pen','Books & Stationery',405.91
114,'T-shirt','Fashion',67.92
327,'Shirt','Fashion',499.5
126,'T-shirt','Fashion',323.9
479,'Painting','Home & Living',258.28
953,'Painting','Home & Living',204.06
489,'Pants','Fashion',171.95
395,'Novel','Books & Stationery',326.37
822,'Yoga Mat','Sports & Outdoors',236.61
663,'Yoga Mat','Sports & Outdoors',286.82
510,'Shirt','Fashion',345.89
142,'Headphones','Electronics',491.97
237,'Running Shoes','Sports & Outdoors',101.82
640,'Pillow','Home & Living',143.03
995,'Notebook','Books & Stationery',115.91
184,'Laptop','Electronics',457.54
750,'Basketball','Sports & Outdoors',103.2
298,'Blanket','Home & Living',387.05
186,'Pants','Fashion',365.04
880,'Smartphone','Electronics',162.38
797,'Headphones','Electronics',238.77
882,'Pillow','Home & Living',293
600,'Pants','Fashion',150.42
973,'Headphones','Electronics',83.17
157,'Tent','Sports & Outdoors',60.16
144,'Dress','Fashion',291.3
499,'Carpet','Home & Living',227.39
804,'Smartphone','Electronics',197.96
713,'Tent','Sports & Outdoors',318.44
256,'Painting','Home & Living',410.55
112,'Tablet','Electronics',288.22
759,'Novel','Books & Stationery',233.24
801,'Story Book','Books & Stationery',474.25
550,'Vase','Home & Living',99.84
701,'Vase','Home & Living',248.88
866,'Story Book','Books & Stationery',148.31
974,'Tablet','Electronics',410.6
635,'Carpet','Home & Living',235.88
837,'Basketball','Sports & Outdoors',487.21
524,'Running Shoes','Sports & Outdoors',394.31
712,'Pants','Fashion',334.68
175,'Novel','Books & Stationery',300.16
332,'Story Book','Books & Stationery',160.94
302,'Running Shoes','Sports & Outdoors',170.43
331,'Shirt','Fashion',452.6
701,'Skirt','Fashion',270.32
325,'Dress','Fashion',156.87
965,'Notebook','Books & Stationery',495.24
510,'Story Book','Books & Stationery',427.73
445,'Smartphone','Electronics',354.64
410,'Laptop','Electronics',221.54
177,'Pen','Books & Stationery',196.97
